Token	Uid	Link
"Minaret"	262412005	"https://twitter.com/Minaret"
"LikeTheDew"	22541401	"https://twitter.com/LikeTheDew"
"chaffeybreeze"	828747327208841216	"https://twitter.com/chaffeybreeze"
"NorthBayNews"	16458383	"https://twitter.com/NorthBayNews"
"MonroeCourier"	67356193	"https://twitter.com/MonroeCourier"
"MyDesert"	62872266	"https://twitter.com/MyDesert"
"PasStarNews"	19415444	"https://twitter.com/PasStarNews"
"FolsomTelegraph"	23707740	"https://twitter.com/FolsomTelegraph"
"MendocinoBeacon"	293792211	"https://twitter.com/MendocinoBeacon"
"RBLandmark"	293129700	"https://twitter.com/RBLandmark"
"BreezeCourier"	249243484	"https://twitter.com/BreezeCourier"
"FraNoi"	74961830	"https://twitter.com/FraNoi"
"TheNLPatriot"	39607917	"https://twitter.com/TheNLPatriot"
"Evanston_Review"	755747971	"https://twitter.com/Evanston_Review"
"RockRiverTimes"	50664589	"https://twitter.com/RockRiverTimes"
"Doings_Hinsdale"	16659634	"https://twitter.com/Doings_Hinsdale"
"TheDePaulia"	185038486	"https://twitter.com/TheDePaulia"
"GalenaGazette"	2798773774	"https://twitter.com/GalenaGazette"
"TheDailyLeader"	774342162	"https://twitter.com/TheDailyLeader"
"HydeParkHerald"	138565725	"https://twitter.com/HydeParkHerald"
"ReflejosNews"	177318459	"https://twitter.com/ReflejosNews"
"WilmetteBeacon"	172784795	"https://twitter.com/WilmetteBeacon"
"NewsOlney"	858283411	"https://twitter.com/NewsOlney"
"galvanews"	1027042704	"https://twitter.com/galvanews"
"ParkRidge_HA"	301218492	"https://twitter.com/ParkRidge_HA"
"ChicagoMaroon"	19472759	"https://twitter.com/ChicagoMaroon"
"DRNewsOnline"	31900907	"https://twitter.com/DRNewsOnline"
"EDNSports"	286513965	"https://twitter.com/EDNSports"
"CNHNews"	298899447	"https://twitter.com/CNHNews"
"MetroplisPlanet"	84108007	"https://twitter.com/MetroplisPlanet"
"dailyegyptian"	27935501	"https://twitter.com/dailyegyptian"
"MortonTimesNews"	50749114	"https://twitter.com/MortonTimesNews"
"WinnetkaCurrent"	237473889	"https://twitter.com/WinnetkaCurrent"
"CCChronicle"	17095421	"https://twitter.com/CCChronicle"
"bradleyhoops"	83490391	"https://twitter.com/bradleyhoops"
"WhigNews"	63720288	"https://twitter.com/WhigNews"
"LockportLegend"	263222022	"https://twitter.com/LockportLegend"
"journalcourier"	22339298	"https://twitter.com/journalcourier"
"theregionalnews"	128608111	"https://twitter.com/theregionalnews"
"TheReporter1"	127613560	"https://twitter.com/TheReporter1"
"Winnetka_Talk"	758319330	"https://twitter.com/Winnetka_Talk"
"saukvalley"	18093695	"https://twitter.com/saukvalley"
"Joliet_HN"	102446961	"https://twitter.com/Joliet_HN"
"MorrisHerald"	351726959	"https://twitter.com/MorrisHerald"
"thedailynu"	23012995	"https://twitter.com/thedailynu"
"Dzwiazkowy"	1377584916	"https://twitter.com/Dzwiazkowy"
"NilesJournal"	1315851828	"https://twitter.com/NilesJournal"
"ILTimes"	60678378	"https://twitter.com/ILTimes"
"robdailynews"	121785094	"https://twitter.com/robdailynews"
"HomerHorizon"	19454716	"https://twitter.com/HomerHorizon"
"FP_Review"	236263968	"https://twitter.com/FP_Review"
"Buglenewspapers"	28146868	"https://twitter.com/Buglenewspapers"
"India_Bulletin"	400456060	"https://twitter.com/India_Bulletin"
"JournalNewsIL"	1112736205	"https://twitter.com/JournalNewsIL"
"ClintonJournal"	3290363160	"https://twitter.com/ClintonJournal"
"TheHinsdalean"	730464717198786560	"https://twitter.com/TheHinsdalean"
"PlainfieldNews"	974261479	"https://twitter.com/PlainfieldNews"
"OakLeavesNews"	14327874	"https://twitter.com/OakLeavesNews"
"HighlandParkPPN"	760750244	"https://twitter.com/HighlandParkPPN"
"Wilmette_Life"	763767738	"https://twitter.com/Wilmette_Life"
"WoodstockInde"	372395560	"https://twitter.com/WoodstockInde"
"PikePressNews"	216796136	"https://twitter.com/PikePressNews"
"Mahomet_Daily"	2593142654	"https://twitter.com/Mahomet_Daily"
"FrankfrtStation"	39607855	"https://twitter.com/FrankfrtStation"
"HParkLandmark"	2327677639	"https://twitter.com/HParkLandmark"
"kcchronicle"	20458841	"https://twitter.com/kcchronicle"
"newssun"	16888532	"https://twitter.com/newssun"
"EvRoundTable"	2249974361	"https://twitter.com/EvRoundTable"
"NapervilleSun"	17974880	"https://twitter.com/NapervilleSun"
"golfchicagocom"	243622838	"https://twitter.com/golfchicagocom"
"journalstandard"	22954663	"https://twitter.com/journalstandard"
"JournalGV"	102703446	"https://twitter.com/JournalGV"
"WCourierNews"	252794721	"https://twitter.com/WCourierNews"
"NIUNorthernStar"	16670675	"https://twitter.com/NIUNorthernStar"
"NewsProgress"	609379481	"https://twitter.com/NewsProgress"
"KCRNewspapers"	2450071958	"https://twitter.com/KCRNewspapers"
"couriernews"	18773778	"https://twitter.com/couriernews"
"Glencoe_News"	763795381	"https://twitter.com/Glencoe_News"
"MokenaMessenger"	39778257	"https://twitter.com/MokenaMessenger"
"TechNewsIIT"	490832603	"https://twitter.com/TechNewsIIT"
"OrionGazette"	349627218	"https://twitter.com/OrionGazette"
"NorthbrookTower"	512242904	"https://twitter.com/NorthbrookTower"
"StJosephleader"	50314717	"https://twitter.com/StJosephleader"
"ExtraNewspaper"	19541165	"https://twitter.com/ExtraNewspaper"
"larazachicago"	41417783	"https://twitter.com/larazachicago"
"TinleyJunction"	38739280	"https://twitter.com/TinleyJunction"
"ElkGroveJournal"	314032551	"https://twitter.com/ElkGroveJournal"
"NadigNewspapers"	2348821724	"https://twitter.com/NadigNewspapers"
"Lincoln_Courier"	770099005	"https://twitter.com/Lincoln_Courier"
"PekinDailyTimes"	155695119	"https://twitter.com/PekinDailyTimes"
"timesrepublic"	57244077	"https://twitter.com/timesrepublic"
"DeerfieldReview"	762697322	"https://twitter.com/DeerfieldReview"
"Northbrook_Star"	755783828	"https://twitter.com/Northbrook_Star"
"pjstar"	17800696	"https://twitter.com/pjstar"
"ReviewAtlas"	794109384	"https://twitter.com/ReviewAtlas"
"ILCountryLiving"	2952280554	"https://twitter.com/ILCountryLiving"
"redeyechicago"	16381558	"https://twitter.com/redeyechicago"
"rrstar"	14026372	"https://twitter.com/rrstar"
"countyenews"	196735058	"https://twitter.com/countyenews"
"heraldandreview"	8880952	"https://twitter.com/heraldandreview"
"McDonoughVoice"	828294864	"https://twitter.com/McDonoughVoice"
"NewsJasper"	858253806	"https://twitter.com/NewsJasper"
"NilesHSnews"	619616131	"https://twitter.com/NilesHSnews"
"LincolnwoodNews"	760644182	"https://twitter.com/LincolnwoodNews"
"WaTimesReporter"	887593220	"https://twitter.com/WaTimesReporter"
"republictimes"	100800817	"https://twitter.com/republictimes"
"GlenviewLantern"	241182052	"https://twitter.com/GlenviewLantern"
"commercialnews"	21784801	"https://twitter.com/commercialnews"
"The_Vidette"	46752026	"https://twitter.com/The_Vidette"
"ParadeMagazine"	18682378	"https://twitter.com/ParadeMagazine"
"visitidaho"	16560899	"https://twitter.com/visitidaho"
"mashable"	972651	"https://twitter.com/mashable"
"ChronCambridge"	364444851	"https://twitter.com/ChronCambridge"
"thesouthern"	18200760	"https://twitter.com/thesouthern"
"CassStarGazette"	2377355617	"https://twitter.com/CassStarGazette"
"IdahoStateJ"	65682011	"https://twitter.com/IdahoStateJ"
"MySuburbanLife"	58490366	"https://twitter.com/MySuburbanLife"
"NorthernIowan"	770468660	"https://twitter.com/NorthernIowan"
"Boiseweekly"	8292702	"https://twitter.com/Boiseweekly"
"kunamelbanews"	29625151	"https://twitter.com/kunamelbanews"
"TheStreet"	15281391	"https://twitter.com/TheStreet"
"thesandb"	21555437	"https://twitter.com/thesandb"
"nwnazarene"	45021105	"https://twitter.com/nwnazarene"
"CNBC"	20402945	"https://twitter.com/CNBC"
"ChiDefender"	160596522	"https://twitter.com/ChiDefender"
"gazettedemocrat"	2598369368	"https://twitter.com/gazettedemocrat"
"twinfallstn"	133816716	"https://twitter.com/twinfallstn"
"altontelegraph"	15663103	"https://twitter.com/altontelegraph"
"IdahoPressTrib"	18087829	"https://twitter.com/IdahoPressTrib"
"BW"	67358777	"https://twitter.com/BW"
"CNNMoney"	16184358	"https://twitter.com/CNNMoney"
"bellevillenewsd"	15670006	"https://twitter.com/bellevillenewsd"
"AmericanIdol"	62988756	"https://twitter.com/AmericanIdol"
"IdahoMtExpress"	84655479	"https://twitter.com/IdahoMtExpress"
"usnews"	6577642	"https://twitter.com/usnews"
"peoplemag"	3064617094	"https://twitter.com/peoplemag"
"DailyBee"	33584998	"https://twitter.com/DailyBee"
"snowest"	30414181	"https://twitter.com/snowest"
"WaltonSun"	246844355	"https://twitter.com/WaltonSun"
"cl_atlanta"	14194036	"https://twitter.com/cl_atlanta"
"douglassentinel"	33384894	"https://twitter.com/douglassentinel"
"Brunswick_News"	1223040998	"https://twitter.com/Brunswick_News"
"northfulton"	4919841	"https://twitter.com/northfulton"
"floridamonthly"	87267905	"https://twitter.com/floridamonthly"
"TimesGeorgian"	1151287537	"https://twitter.com/TimesGeorgian"
"DiarioPalmBeach"	235694781	"https://twitter.com/DiarioPalmBeach"
"BakerCoPress"	32485738	"https://twitter.com/BakerCoPress"
"LehighAcresGaze"	340504310	"https://twitter.com/LehighAcresGaze"
"pickensprogress"	47195109	"https://twitter.com/pickensprogress"
"dawsonnews"	121865456	"https://twitter.com/dawsonnews"
"pnj"	14834379	"https://twitter.com/pnj"
"MiamiHurricane"	12956712	"https://twitter.com/MiamiHurricane"
"ajc"	4170491	"https://twitter.com/ajc"
"FLTravelLife"	1488080706	"https://twitter.com/FLTravelLife"
"TCPalm"	18457416	"https://twitter.com/TCPalm"
"upressonline"	28627312	"https://twitter.com/upressonline"
"dailytribnews"	199010159	"https://twitter.com/dailytribnews"
"waltergeiger"	22074820	"https://twitter.com/waltergeiger"
"navarrepress"	22716962	"https://twitter.com/navarrepress"
"forsythnews"	138450130	"https://twitter.com/forsythnews"
"SitNews"	715053342	"https://twitter.com/SitNews"
"anchoragepress"	17761344	"https://twitter.com/anchoragepress"
"mushingmagazine"	4360794500	"https://twitter.com/mushingmagazine"
"pclarion"	27984903	"https://twitter.com/pclarion"
"matsu_news"	198348697	"https://twitter.com/matsu_news"
"alexcityoutlook"	19350695	"https://twitter.com/alexcityoutlook"
"adndotcom"	15828025	"https://twitter.com/adndotcom"
"TheAUPlainsman"	372467453	"https://twitter.com/TheAUPlainsman"
"AlaskaMagazine"	34752115	"https://twitter.com/AlaskaMagazine"
"ALcomBirmingham"	9893842	"https://twitter.com/ALcomBirmingham"
"capweekly"	30896285	"https://twitter.com/capweekly"
"smrnews"	17827429	"https://twitter.com/smrnews"
"SeldoviaCom"	936277356	"https://twitter.com/SeldoviaCom"
"JuneauEmpire"	24755505	"https://twitter.com/JuneauEmpire"
"Alaska_Star"	342865213	"https://twitter.com/Alaska_Star"
"AKBusinessMonth"	42961791	"https://twitter.com/AKBusinessMonth"
"uafsunstar"	27759651	"https://twitter.com/uafsunstar"
"atmoreadvance"	43127893	"https://twitter.com/atmoreadvance"
"sitkasentinel"	69108694	"https://twitter.com/sitkasentinel"
"newscourier"	28156328	"https://twitter.com/newscourier"
"BirminghamTimes"	309287835	"https://twitter.com/BirminghamTimes"
"newsminer"	16555200	"https://twitter.com/newsminer"
"ArabTribune"	795254196	"https://twitter.com/ArabTribune"
"kdkmirror"	4766136326	"https://twitter.com/kdkmirror"
"tnl_updates"	46253974	"https://twitter.com/tnl_updates"
"KDNSports"	240872550	"https://twitter.com/KDNSports"
"dailybreezeME"	14471197	"https://twitter.com/dailybreezeME"
"vacareporter"	87504672	"https://twitter.com/vacareporter"
"Docddd"	599439716	"https://twitter.com/Docddd"
"CoastReport"	62851677	"https://twitter.com/CoastReport"
"TheCullmanTimes"	25020568	"https://twitter.com/TheCullmanTimes"
"ALcomHuntsville"	19082650	"https://twitter.com/ALcomHuntsville"
"JaxPatriot"	479002002	"https://twitter.com/JaxPatriot"
"BryantDaily"	185797061	"https://twitter.com/BryantDaily"
"saccityexpress"	69674165	"https://twitter.com/saccityexpress"
"tahoedotcom"	12800852	"https://twitter.com/tahoedotcom"
"tuscaloosanews"	18949107	"https://twitter.com/tuscaloosanews"
"Siskiyou_Daily"	2165456221	"https://twitter.com/Siskiyou_Daily"
"lsunnews"	271585088	"https://twitter.com/lsunnews"
"gadsdentimes"	15751559	"https://twitter.com/gadsdentimes"
"CCClarion"	21696369	"https://twitter.com/CCClarion"
"thedailytitan"	46243682	"https://twitter.com/thedailytitan"
"myadvancenews"	366070674	"https://twitter.com/myadvancenews"
"postpaper"	22828180	"https://twitter.com/postpaper"
"LonokeDemocrat"	479761414	"https://twitter.com/LonokeDemocrat"
"TheCrimsonWhite"	43852492	"https://twitter.com/TheCrimsonWhite"
"PeppGraphic"	48191052	"https://twitter.com/PeppGraphic"
"TweetHomeAla"	52770481	"https://twitter.com/TweetHomeAla"
"PDailyPress"	147711302	"https://twitter.com/PDailyPress"
"VBCDemocrat"	463422324	"https://twitter.com/VBCDemocrat"
"northfortynews"	285872649	"https://twitter.com/northfortynews"
"NewUniversity"	14930503	"https://twitter.com/NewUniversity"
"UCAEcho"	72892366	"https://twitter.com/UCAEcho"
"SpartanDaily"	22571858	"https://twitter.com/SpartanDaily"
"UCSDGuardian"	36594224	"https://twitter.com/UCSDGuardian"
"EPTrailGazette"	103075501	"https://twitter.com/EPTrailGazette"
"LaPrensadeCO"	1375434439	"https://twitter.com/LaPrensadeCO"
"artourism"	21664546	"https://twitter.com/artourism"
"bfld_enterprise"	14522447	"https://twitter.com/bfld_enterprise"
"ucsc"	10772102	"https://twitter.com/ucsc"
"BrlingtonRecord"	103905894	"https://twitter.com/BrlingtonRecord"
"ColoStatesman"	209138950	"https://twitter.com/ColoStatesman"
"DailySentinelGJ"	19594500	"https://twitter.com/DailySentinelGJ"
"WindsorBeacon"	32488550	"https://twitter.com/WindsorBeacon"
"SterlingJA"	102806255	"https://twitter.com/SterlingJA"
"ChaffeeCoTimes"	373455322	"https://twitter.com/ChaffeeCoTimes"
"csgazette"	12837932	"https://twitter.com/csgazette"
"denverpost"	8216772	"https://twitter.com/denverpost"
"UCBerkeleyNews"	30275911	"https://twitter.com/UCBerkeleyNews"
"TMountainJ"	513872614	"https://twitter.com/TMountainJ"
"GlenwoodPI"	2496996247	"https://twitter.com/GlenwoodPI"
"LaPrensaLibreAR"	334982677	"https://twitter.com/LaPrensaLibreAR"
"DgoTelegraph"	985723544	"https://twitter.com/DgoTelegraph"
"flcindependent"	246147218	"https://twitter.com/flcindependent"
"denbizjournal"	23274387	"https://twitter.com/denbizjournal"
"HighTimberTimes"	325781532	"https://twitter.com/HighTimberTimes"
"SnowmassSun"	615380245	"https://twitter.com/SnowmassSun"
"dailybruin"	16960002	"https://twitter.com/dailybruin"
"SoprisSun"	429502012	"https://twitter.com/SoprisSun"
"FencePostNews"	54330083	"https://twitter.com/FencePostNews"
"bizwestmedia"	18648358	"https://twitter.com/bizwestmedia"
"SunshineXNews"	153474633	"https://twitter.com/SunshineXNews"
"dailynexus"	34531479	"https://twitter.com/dailynexus"
"DurangoHerald"	16519670	"https://twitter.com/DurangoHerald"
"DenverVOICE"	494380280	"https://twitter.com/DenverVOICE"
"TelluridePlanet"	259405469	"https://twitter.com/TelluridePlanet"
"VillagerDenver"	115174689	"https://twitter.com/VillagerDenver"
"boulderweekly"	15948180	"https://twitter.com/boulderweekly"
"BrightonBlade"	31908735	"https://twitter.com/BrightonBlade"
"WindsorNow"	24223439	"https://twitter.com/WindsorNow"
"VailDaily"	15690738	"https://twitter.com/VailDaily"
"FowlerTribune"	137445528	"https://twitter.com/FowlerTribune"
"dailytrojan"	18652755	"https://twitter.com/dailytrojan"
"gunnisontimes"	27018040	"https://twitter.com/gunnisontimes"
"Times_Dispatch"	293616226	"https://twitter.com/Times_Dispatch"
"coloradodaily"	14522630	"https://twitter.com/coloradodaily"
"reporterherald"	17141766	"https://twitter.com/reporterherald"
"montrosepress"	24292383	"https://twitter.com/montrosepress"
"ocplaindealer"	466170799	"https://twitter.com/ocplaindealer"
"Stuttgart_DL"	606702354	"https://twitter.com/Stuttgart_DL"
"TheAspenTimes"	46177840	"https://twitter.com/TheAspenTimes"
"TheMtnMail"	362564496	"https://twitter.com/TheMtnMail"
"coskiauthority"	18666851	"https://twitter.com/coskiauthority"
"BentCountyDemoc"	776323387	"https://twitter.com/BentCountyDemoc"
"thebrayonline"	202321570	"https://twitter.com/thebrayonline"
"berthoudrecordr"	22489437	"https://twitter.com/berthoudrecordr"
"RMCollegian"	2982226612	"https://twitter.com/RMCollegian"
"bensonnews"	73047163	"https://twitter.com/bensonnews"
"prowersjournal"	215990827	"https://twitter.com/prowersjournal"
"JlsburgAdvocate"	103921629	"https://twitter.com/JlsburgAdvocate"
"CaliforniaAggie"	21304166	"https://twitter.com/CaliforniaAggie"
"ArvadaPress"	1927960976	"https://twitter.com/ArvadaPress"
"TheDailyAztec"	23522406	"https://twitter.com/TheDailyAztec"
"AkronNewsReport"	103097161	"https://twitter.com/AkronNewsReport"
"USDVista"	348558832	"https://twitter.com/USDVista"
"uofsandiego"	48073090	"https://twitter.com/uofsandiego"
"LRFamily"	22524086	"https://twitter.com/LRFamily"
"TxkGazette"	201579242	"https://twitter.com/TxkGazette"
"dailycal"	23372163	"https://twitter.com/dailycal"
"SherwoodVoice"	479054591	"https://twitter.com/SherwoodVoice"
"dailycamera"	14504258	"https://twitter.com/dailycamera"
"LaJuntaTD"	603059797	"https://twitter.com/LaJuntaTD"
"GreeleyTribune"	15770273	"https://twitter.com/GreeleyTribune"
"SP_Sentinel"	1160775750	"https://twitter.com/SP_Sentinel"
"ChrisRotar"	337441236	"https://twitter.com/ChrisRotar"
"csindependent"	54121550	"https://twitter.com/csindependent"
"DUS_Tweets"	70148142	"https://twitter.com/DUS_Tweets"
"LittletonIndie"	1230956564	"https://twitter.com/LittletonIndie"
"LyonsRecorder"	124502667	"https://twitter.com/LyonsRecorder"
"steamboatpilot"	13100572	"https://twitter.com/steamboatpilot"
"CoHoWeekly"	297656441	"https://twitter.com/CoHoWeekly"
"coloradoan"	15691595	"https://twitter.com/coloradoan"
"The_JT_Breeze"	1115008843	"https://twitter.com/The_JT_Breeze"
"LimonLeader"	2873857441	"https://twitter.com/LimonLeader"
"highcountrynews"	16017472	"https://twitter.com/highcountrynews"
"BHCBee"	2840308857	"https://twitter.com/BHCBee"
"BrushNewsTrib"	103910758	"https://twitter.com/BrushNewsTrib"
"sonorannews"	234111183	"https://twitter.com/sonorannews"
"Explorer_News"	173978800	"https://twitter.com/Explorer_News"
"nogalesnews"	18090164	"https://twitter.com/nogalesnews"
"EastPeoriaTimes"	18560313	"https://twitter.com/EastPeoriaTimes"
"ArizonaTourism"	7113852	"https://twitter.com/ArizonaTourism"
"boyleheightsbt"	304855409	"https://twitter.com/boyleheightsbt"
"jonkawamoto"	45199165	"https://twitter.com/jonkawamoto"
"cerescourier"	19185158	"https://twitter.com/cerescourier"
"appealdemocrat"	15637134	"https://twitter.com/appealdemocrat"
"TheDailyPilot"	40296036	"https://twitter.com/TheDailyPilot"
"wickenburgazcom"	54928770	"https://twitter.com/wickenburgazcom"
"cerritosnews"	34072567	"https://twitter.com/cerritosnews"
"GCanyonNews"	1260248012	"https://twitter.com/GCanyonNews"
"phxbizjournal"	23835272	"https://twitter.com/phxbizjournal"
"ColfaxRecord"	56826069	"https://twitter.com/ColfaxRecord"
"rangenews"	73301751	"https://twitter.com/rangenews"
"EastBayTimes"	1289321	"https://twitter.com/EastBayTimes"
"IVPNews"	110848131	"https://twitter.com/IVPNews"
"GatewayToSedona"	981387054	"https://twitter.com/GatewayToSedona"
"Courier91711"	335617594	"https://twitter.com/Courier91711"
"azhighways"	15476151	"https://twitter.com/azhighways"
"VerdeNews"	171282488	"https://twitter.com/VerdeNews"
"havasunews"	24289998	"https://twitter.com/havasunews"
"theacornonline"	1408894190	"https://twitter.com/theacornonline"
"RecordGazette"	1511805104	"https://twitter.com/RecordGazette"
"WeeklyCali"	25123110	"https://twitter.com/WeeklyCali"
"coolidgenews"	167049677	"https://twitter.com/coolidgenews"
"EVTNow"	14269985	"https://twitter.com/EVTNow"
"jackcentral"	389014615	"https://twitter.com/jackcentral"
"navajotimes"	64484397	"https://twitter.com/navajotimes"
"TrueWestMag"	50447736	"https://twitter.com/TrueWestMag"
"AmCanEagle"	25120994	"https://twitter.com/AmCanEagle"
"eacourier"	17764197	"https://twitter.com/eacourier"
"Atascadero_News"	976966297	"https://twitter.com/Atascadero_News"
"northvalley"	24443344	"https://twitter.com/northvalley"
"ElkGroveCitizen"	222285792	"https://twitter.com/ElkGroveCitizen"
"DanaPointTimes"	19087287	"https://twitter.com/DanaPointTimes"
"WestValleyView"	16562166	"https://twitter.com/WestValleyView"
"CamarilloAcorn"	552980119	"https://twitter.com/CamarilloAcorn"
"greenvalleynews"	21790258	"https://twitter.com/greenvalleynews"
"canyonnews90210"	55184301	"https://twitter.com/canyonnews90210"
"lakepowellchron"	595658763	"https://twitter.com/lakepowellchron"
"Bajo_El_Sol"	97770061	"https://twitter.com/Bajo_El_Sol"
"BBGrizzly"	419808969	"https://twitter.com/BBGrizzly"
"lavozofertas"	224807697	"https://twitter.com/lavozofertas"
"thetriplicate"	44008059	"https://twitter.com/thetriplicate"
"DailyMiner"	319302313	"https://twitter.com/DailyMiner"
"CGDispatch"	102760244	"https://twitter.com/CGDispatch"
"MidValley_News"	1694502194	"https://twitter.com/MidValley_News"
"CoastalViewNews"	747888432	"https://twitter.com/CoastalViewNews"
"azsilverbelt"	961036903	"https://twitter.com/azsilverbelt"
"D_Enterprise"	76689268	"https://twitter.com/D_Enterprise"
"sedonanews"	122561327	"https://twitter.com/sedonanews"
"FloAZBlade"	3137399497	"https://twitter.com/FloAZBlade"
"NHOnews"	1098730902	"https://twitter.com/NHOnews"
"CVBugle"	355720535	"https://twitter.com/CVBugle"
"MDNreporter"	3127324504	"https://twitter.com/MDNreporter"
"statepress"	15925421	"https://twitter.com/statepress"
"SoAzNewsX"	353889075	"https://twitter.com/SoAzNewsX"
"RecordBee"	19680385	"https://twitter.com/RecordBee"
"phxjnews"	34776735	"https://twitter.com/phxjnews"
"dailywildcat"	16080839	"https://twitter.com/dailywildcat"
"SedonaDotBiz"	426646767	"https://twitter.com/SedonaDotBiz"
"peterdaynews"	253278832	"https://twitter.com/peterdaynews"
"azbiz"	17761820	"https://twitter.com/azbiz"
"rickpricepga"	1326297104	"https://twitter.com/rickpricepga"
"InyoRegister"	1472882329	"https://twitter.com/InyoRegister"
"CULVERCITYOB"	3165777451	"https://twitter.com/CULVERCITYOB"
"WMIcentral"	151189229	"https://twitter.com/WMIcentral"
"tucsonweekly"	17435612	"https://twitter.com/tucsonweekly"
"EloyEnterprise"	2934042926	"https://twitter.com/EloyEnterprise"
"BurbankLeader"	25375098	"https://twitter.com/BurbankLeader"
"collegetimes"	21443869	"https://twitter.com/collegetimes"
"AuburnJournal"	18345112	"https://twitter.com/AuburnJournal"
"Alameda_Sun"	2168883326	"https://twitter.com/Alameda_Sun"
"azds"	36201747	"https://twitter.com/azds"
"Beniciaherald"	342590917	"https://twitter.com/Beniciaherald"
"ChicoNR"	353345474	"https://twitter.com/ChicoNR"
"ValleySentinel1"	325769705	"https://twitter.com/ValleySentinel1"
"coastnewsgroup"	41702929	"https://twitter.com/coastnewsgroup"
"wickenburgsun"	2841386975	"https://twitter.com/wickenburgsun"
"NewzTip"	126068585	"https://twitter.com/NewzTip"
"thepress_net"	52449805	"https://twitter.com/thepress_net"
"mercnews"	10433782	"https://twitter.com/mercnews"
"ncj_of_humboldt"	22399210	"https://twitter.com/ncj_of_humboldt"
"BHCourier"	48422260	"https://twitter.com/BHCourier"
"TheAZB"	205379197	"https://twitter.com/TheAZB"
"TucsonStar"	3952661	"https://twitter.com/TucsonStar"
"JulianNews"	23222382	"https://twitter.com/JulianNews"
"RedlandsNews"	48791466	"https://twitter.com/RedlandsNews"
"mpnewspaper"	321602758	"https://twitter.com/mpnewspaper"
"sdut"	14148802	"https://twitter.com/sdut"
"milpitaspost"	106152317	"https://twitter.com/milpitaspost"
"rsfreview"	204581068	"https://twitter.com/rsfreview"
"mvvoice"	116567967	"https://twitter.com/mvvoice"
"MarinscopeNews"	186603420	"https://twitter.com/MarinscopeNews"
"weekendbalita"	624844033	"https://twitter.com/weekendbalita"
"blackvoicenews"	25184991	"https://twitter.com/blackvoicenews"
"LompocRecord"	152060321	"https://twitter.com/LompocRecord"
"mtdemocratnews"	223772388	"https://twitter.com/mtdemocratnews"
"Tolosapress"	2332392240	"https://twitter.com/Tolosapress"
"EasyReaderNews"	87767356	"https://twitter.com/EasyReaderNews"
"mtshastanews"	40943042	"https://twitter.com/mtshastanews"
"NapaRegister"	20558644	"https://twitter.com/NapaRegister"
"latc"	25118278	"https://twitter.com/latc"
"ValleySun"	41429340	"https://twitter.com/ValleySun"
"DowntownNews"	28166836	"https://twitter.com/DowntownNews"
"presstelegram"	163633469	"https://twitter.com/presstelegram"
"modbee"	8249162	"https://twitter.com/modbee"
"Jobs4Lawyers"	393557217	"https://twitter.com/Jobs4Lawyers"
"hollisternews"	48625268	"https://twitter.com/hollisternews"
"lagunabeachindy"	56721145	"https://twitter.com/lagunabeachindy"
"OVN"	33340027	"https://twitter.com/OVN"
"MartinezGazette"	130570423	"https://twitter.com/MartinezGazette"
"TheMountainNews"	242569275	"https://twitter.com/TheMountainNews"
"HBIndependent"	46702525	"https://twitter.com/HBIndependent"
"eurekaTS"	124593629	"https://twitter.com/eurekaTS"
"redbluffnews"	68460673	"https://twitter.com/redbluffnews"
"GilroyDispatch"	46774667	"https://twitter.com/GilroyDispatch"
"HeraldNews1"	1491304855	"https://twitter.com/HeraldNews1"
"PleasantonNews"	46704239	"https://twitter.com/PleasantonNews"
"ivdailybulletin"	36739057	"https://twitter.com/ivdailybulletin"
"KingsburgRecdr"	139825426	"https://twitter.com/KingsburgRecdr"
"LAWattsTimes"	2351294292	"https://twitter.com/LAWattsTimes"
"plumasnews"	75306293	"https://twitter.com/plumasnews"
"marinij"	14239496	"https://twitter.com/marinij"
"fremontbulletin"	295921548	"https://twitter.com/fremontbulletin"
"LABJcommunity"	732902312340000768	"https://twitter.com/LABJcommunity"
"paloaltoweekly"	18966724	"https://twitter.com/paloaltoweekly"
"mantecabulletin"	17200433	"https://twitter.com/mantecabulletin"
"egpnews"	31072476	"https://twitter.com/egpnews"
"thelasentinel"	25536902	"https://twitter.com/thelasentinel"
"Beach_Reporter"	97725070	"https://twitter.com/Beach_Reporter"
"HesperiaStar"	20172139	"https://twitter.com/HesperiaStar"
"morganhilltimes"	48624862	"https://twitter.com/morganhilltimes"
"MtechoWalt"	632174792	"https://twitter.com/MtechoWalt"
"TMEnews"	72133803	"https://twitter.com/TMEnews"
"ocregister"	17820493	"https://twitter.com/ocregister"
"OrovilleMR"	102200948	"https://twitter.com/OrovilleMR"
"TheMalibuTimes"	121600219	"https://twitter.com/TheMalibuTimes"
"pasadenajournal"	2616203114	"https://twitter.com/pasadenajournal"
"FillmoreGazette"	56048497	"https://twitter.com/FillmoreGazette"
"ePasadenaNow"	83234555	"https://twitter.com/ePasadenaNow"
"AllDailyRepNews"	388084044	"https://twitter.com/AllDailyRepNews"
"FBAdvocateNews"	289561465	"https://twitter.com/FBAdvocateNews"
"PetalumaArgus"	18491147	"https://twitter.com/PetalumaArgus"
"MadTrib"	2293569877	"https://twitter.com/MadTrib"
"TheLoomisNews"	56831153	"https://twitter.com/TheLoomisNews"
"GrunionGazette"	176509198	"https://twitter.com/GrunionGazette"
